Цена(RUB),Цена(USD),Цена(BYN),Бренд,Дней,Откуда-куда,Когда,Длител1,Длител2,Ссылка,Время проверки,История цен(USD)
86402,1119,3456,AirChina,29,Москва-Пхукет,4дек-2янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0412HKT02011 ,2023-05-13 17:58:01,1119<-
64282,833,2571,Аэрофлот,28,Москва-Пхукет,4дек-1янв,14ч25м,15ч50м,https://www.aviasales.ru/search/MOW0412HKT01011 ,2023-05-13 17:58:27,833<-
62778,813,2511,Аэрофлот,27,Москва-Пхукет,4дек-31дек,1д2ч20м,1д1ч25м,https://www.aviasales.ru/search/MOW0412HKT31121 ,2023-05-13 17:58:52,813<-818<-
89761,1163,3590,,30,Москва-Пхукет,5дек-4янв,19ч05м,1д1ч25м,https://www.aviasales.ru/search/MOW0512HKT04011 ,2023-05-13 17:59:18,1163<-1185<-
85174,1103,3406,SichuanAirlines,29,Москва-Пхукет,5дек-3янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW0512HKT03011 ,2023-05-13 17:59:43,1103<-
89761,1163,3590,,28,Москва-Пхукет,5дек-2янв,19ч05м,1д1ч25м,https://www.aviasales.ru/search/MOW0512HKT02011 ,2023-05-13 18:00:11,1163<-1185<-
77449,1003,3097,Аэрофлот,27,Москва-Пхукет,5дек-1янв,9ч20м,15ч50м,https://www.aviasales.ru/search/MOW0512HKT01011 ,2023-05-13 18:00:36,1003<-
89761,1163,3590,,30,Москва-Пхукет,6дек-5янв,19ч,1д1ч40м,https://www.aviasales.ru/search/MOW0612HKT05011 ,2023-05-13 18:01:02,1163<-
91690,1188,3667,AirChina,29,Москва-Пхукет,6дек-4янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0612HKT04011 ,2023-05-13 18:01:27,1188<-1228<-
89543,1160,3581,OmanAir,28,Москва-Пхукет,6дек-3янв,15ч40м,15ч35м,https://www.aviasales.ru/search/MOW0612HKT03011 ,2023-05-13 18:01:53,1160<-
89580,1160,3583,OmanAir,27,Москва-Пхукет,6дек-2янв,15ч40м,1д4ч40м,https://www.aviasales.ru/search/MOW0612HKT02011 ,2023-05-13 18:02:18,1160<-
89761,1163,3590,,30,Москва-Пхукет,7дек-6янв,19ч05м,1д1ч25м,https://www.aviasales.ru/search/MOW0712HKT06011 ,2023-05-13 18:02:46,1163<-
85174,1103,3406,SichuanAirlines,29,Москва-Пхукет,7дек-5янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW0712HKT05011 ,2023-05-13 18:03:13,1103<-1144<-
86838,1125,3473,Аэрофлот,28,Москва-Пхукет,7дек-4янв,1д2ч20м,15ч50м,https://www.aviasales.ru/search/MOW0712HKT04011 ,2023-05-13 18:03:39,1125<-
85174,1103,3406,SichuanAirlines,27,Москва-Пхукет,7дек-3янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW0712HKT03011 ,2023-05-13 18:04:06,1103<-
86402,1119,3456,AirChina,30,Москва-Пхукет,8дек-7янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0812HKT07011 ,2023-05-13 18:04:32,1119<-1225<-
86402,1119,3456,AirChina,29,Москва-Пхукет,8дек-6янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0812HKT06011 ,2023-05-13 18:04:57,1119<-1228<-
86402,1119,3456,AirChina,28,Москва-Пхукет,8дек-5янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0812HKT05011 ,2023-05-13 18:05:23,1119<-
86402,1119,3456,AirChina,27,Москва-Пхукет,8дек-4янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0812HKT04011 ,2023-05-13 18:05:51,1119<-1228<-
77473,1004,3098,Аэрофлот,30,Москва-Пхукет,9дек-8янв,1д8ч45м,15ч50м,https://www.aviasales.ru/search/MOW0912HKT08011 ,2023-05-13 18:06:19,1004<-1020<-1036<-
77473,1004,3098,Аэрофлот,29,Москва-Пхукет,9дек-7янв,1д8ч45м,15ч50м,https://www.aviasales.ru/search/MOW0912HKT07011 ,2023-05-13 18:06:44,1004<-1020<-1036<-
86402,1119,3456,AirChina,28,Москва-Пхукет,9дек-6янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW0912HKT06011 ,2023-05-13 18:07:10,1119<-1140<-
85174,1103,3406,SichuanAirlines,27,Москва-Пхукет,9дек-5янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW0912HKT05011 ,2023-05-13 18:07:38,1103<-1144<-
93107,1206,3724,AirChina,30,Москва-Пхукет,10дек-9янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1012HKT09011 ,2023-05-13 18:08:05,1206<-1228<-
77473,1004,3098,Аэрофлот,29,Москва-Пхукет,10дек-8янв,18ч,15ч50м,https://www.aviasales.ru/search/MOW1012HKT08011 ,2023-05-13 18:08:31,1004<-1020<-1036<-
77473,1004,3098,Аэрофлот,28,Москва-Пхукет,10дек-7янв,18ч,15ч50м,https://www.aviasales.ru/search/MOW1012HKT07011 ,2023-05-13 18:08:56,1004<-1020<-1036<-
91690,1188,3667,AirChina,27,Москва-Пхукет,10дек-6янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1012HKT06011 ,2023-05-13 18:09:22,1188<-1228<-
86402,1119,3456,AirChina,30,Москва-Пхукет,11дек-10янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1112HKT10011 ,2023-05-13 18:09:47,1119<-
86402,1119,3456,AirChina,29,Москва-Пхукет,11дек-9янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1112HKT09011 ,2023-05-13 18:10:13,1119<-1228<-
77425,1003,3097,Аэрофлот,28,Москва-Пхукет,11дек-8янв,14ч25м,15ч50м,https://www.aviasales.ru/search/MOW1112HKT08011 ,2023-05-13 18:10:38,1003<-
77473,1004,3098,Аэрофлот,27,Москва-Пхукет,11дек-7янв,1д2ч20м,15ч50м,https://www.aviasales.ru/search/MOW1112HKT07011 ,2023-05-13 18:11:03,1004<-1020<-
86174,1116,3446,,30,Москва-Пхукет,12дек-11янв,5ч,1д1ч25м,https://www.aviasales.ru/search/MOW1212HKT11011 ,2023-05-13 18:11:29,1116<-1110<-
85174,1103,3406,SichuanAirlines,29,Москва-Пхукет,12дек-10янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW1212HKT10011 ,2023-05-13 18:11:54,1103<-1126<-1144<-
86402,1119,3456,AirChina,28,Москва-Пхукет,12дек-9янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1212HKT09011 ,2023-05-13 18:12:20,1119<-
85174,1103,3406,SichuanAirlines,27,Москва-Пхукет,12дек-8янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW1212HKT08011 ,2023-05-13 18:12:45,1103<-1126<-1144<-
89761,1163,3590,,30,Москва-Пхукет,13дек-12янв,19ч,1д1ч40м,https://www.aviasales.ru/search/MOW1312HKT12011 ,2023-05-13 18:13:10,1163<-1185<-
90489,1172,3619,Аэрофлот,29,Москва-Пхукет,13дек-11янв,9ч20м,15ч50м,https://www.aviasales.ru/search/MOW1312HKT11011 ,2023-05-13 18:13:36,1172<-1202<-1221<-
89761,1163,3590,,28,Москва-Пхукет,13дек-10янв,19ч,1д1ч40м,https://www.aviasales.ru/search/MOW1312HKT10011 ,2023-05-13 18:14:01,1163<-1185<-
93107,1206,3724,AirChina,27,Москва-Пхукет,13дек-9янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1312HKT09011 ,2023-05-13 18:14:26,1206<-1228<-
86402,1119,3456,AirChina,30,Москва-Пхукет,14дек-13янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1412HKT13011 ,2023-05-13 18:14:52,1119<-1140<-
79704,1032,3188,AirChina,29,Москва-Пхукет,14дек-12янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1412HKT12011 ,2023-05-13 18:15:17,1032<-1052<-
66209,858,2648,AirChina,28,Москва-Пхукет,14дек-11янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1412HKT11011 ,2023-05-13 18:15:43,858<-906<-
85174,1103,3406,SichuanAirlines,27,Москва-Пхукет,14дек-10янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW1412HKT10011 ,2023-05-13 18:16:08,1103<-1126<-1144<-
86115,1116,3444,,30,Москва-Пхукет,15дек-14янв,15ч40м,1д14ч35м,https://www.aviasales.ru/search/MOW1512HKT14011 ,2023-05-13 18:16:34,1116<-
86402,1119,3456,AirChina,29,Москва-Пхукет,15дек-13янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1512HKT13011 ,2023-05-13 18:16:59,1119<-1140<-
86402,1119,3456,AirChina,28,Москва-Пхукет,15дек-12янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1512HKT12011 ,2023-05-13 18:17:25,1119<-1140<-
86402,1119,3456,AirChina,27,Москва-Пхукет,15дек-11янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1512HKT11011 ,2023-05-13 18:17:50,1119<-1140<-
80456,1042,3218,,30,Москва-Пхукет,16дек-15янв,19ч05м,18ч55м,https://www.aviasales.ru/search/MOW1612HKT15011 ,2023-05-13 18:18:15,1042<-
80456,1042,3218,,29,Москва-Пхукет,16дек-14янв,19ч05м,1д14ч35м,https://www.aviasales.ru/search/MOW1612HKT14011 ,2023-05-13 18:18:41,1042<-
86402,1119,3456,AirChina,28,Москва-Пхукет,16дек-13янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1612HKT13011 ,2023-05-13 18:19:06,1119<-
85174,1103,3406,SichuanAirlines,27,Москва-Пхукет,16дек-12янв,19ч05м,1д1ч40м,https://www.aviasales.ru/search/MOW1612HKT12011 ,2023-05-13 18:19:32,1103<-1126<-1144<-
84389,1093,3375,,30,Москва-Пхукет,17дек-16янв,15ч40м,21ч25м,https://www.aviasales.ru/search/MOW1712HKT16011 ,2023-05-13 18:19:57,1093<-
84389,1093,3375,,29,Москва-Пхукет,17дек-15янв,15ч40м,18ч55м,https://www.aviasales.ru/search/MOW1712HKT15011 ,2023-05-13 18:20:22,1093<-
84389,1093,3375,,28,Москва-Пхукет,17дек-14янв,15ч40м,1д14ч35м,https://www.aviasales.ru/search/MOW1712HKT14011 ,2023-05-13 18:20:48,1093<-
86402,1119,3456,AirChina,27,Москва-Пхукет,17дек-13янв,19ч,1д1ч25м,https://www.aviasales.ru/search/MOW1712HKT13011 ,2023-05-13 18:21:14,1119<-1228<-
84213,1091,3368,OmanAir,30,Москва-Пхукет,18дек-17янв,15ч40м,15ч35м,https://www.aviasales.ru/search/MOW1812HKT17011 ,2023-05-13 18:21:39,1091<-
84389,1093,3375,,29,Москва-Пхукет,18дек-16янв,15ч40м,21ч25м,https://www.aviasales.ru/search/MOW1812HKT16011 ,2023-05-13 18:22:05,1093<-
83366,1080,3334,Аэрофлот,28,Москва-Пхукет,18дек-15янв,9ч20м,15ч50м,https://www.aviasales.ru/search/MOW1812HKT15011 ,2023-05-13 18:22:30,1080<-1221<-
84389,1093,3375,,27,Москва-Пхукет,18дек-14янв,15ч40м,1д14ч35м,https://www.aviasales.ru/search/MOW1812HKT14011 ,2023-05-13 18:22:55,1093<-
78926,1022,3157,,30,Москва-Пхукет,19дек-18янв,5ч,21ч25м,https://www.aviasales.ru/search/MOW1912HKT18011 ,2023-05-13 18:23:20,1022<-
78926,1022,3157,,29,Москва-Пхукет,19дек-17янв,5ч,18ч55м,https://www.aviasales.ru/search/MOW1912HKT17011 ,2023-05-13 18:23:46,1022<-
78926,1022,3157,,28,Москва-Пхукет,19дек-16янв,5ч,21ч25м,https://www.aviasales.ru/search/MOW1912HKT16011 ,2023-05-13 18:24:11,1022<-
78926,1022,3157,,27,Москва-Пхукет,19дек-15янв,5ч,18ч55м,https://www.aviasales.ru/search/MOW1912HKT15011 ,2023-05-13 18:24:37,1022<-
80608,1044,3224,,30,Москва-Паттайя,1окт-31окт,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0110UTP31101 ,2023-05-13 18:25:02,1044<-1009<-1142<-
86578,1122,3463,Emirates,29,Москва-Паттайя,1окт-30окт,16ч40м,19ч,https://www.aviasales.ru/search/MOW0110UTP30101 ,2023-05-13 18:25:28,1122<-1141<-1159<-
85425,1107,3417,,28,Москва-Паттайя,1окт-29окт,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0110UTP29101 ,2023-05-13 18:25:53,1107<-
88780,1150,3551,Emirates,27,Москва-Паттайя,1окт-28окт,16ч40м,24ч20м,https://www.aviasales.ru/search/MOW0110UTP28101 ,2023-05-13 18:26:18,1150<-1170<-1188<-
86578,1122,3463,Emirates,30,Москва-Паттайя,2окт-1ноя,22ч10м,19ч,https://www.aviasales.ru/search/MOW0210UTP01111 ,2023-05-13 18:26:44,1122<-1141<-1159<-
85258,1104,3410,EtihadAirways,29,Москва-Паттайя,2окт-31окт,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0210UTP31101 ,2023-05-13 18:27:09,1104<-
86578,1122,3463,Emirates,28,Москва-Паттайя,2окт-30окт,22ч10м,19ч,https://www.aviasales.ru/search/MOW0210UTP30101 ,2023-05-13 18:27:35,1122<-1141<-1159<-
88780,1150,3551,Emirates,27,Москва-Паттайя,2окт-29окт,22ч10м,19ч,https://www.aviasales.ru/search/MOW0210UTP29101 ,2023-05-13 18:28:00,1150<-1170<-1188<-
86578,1122,3463,Emirates,30,Москва-Паттайя,3окт-2ноя,16ч40м,19ч,https://www.aviasales.ru/search/MOW0310UTP02111 ,2023-05-13 18:28:25,1122<-1141<-1159<-
85863,1112,3434,,29,Москва-Паттайя,3окт-1ноя,1д1ч05м,1д3ч50м,https://www.aviasales.ru/search/MOW0310UTP01111 ,2023-05-13 18:28:51,1112<-
82195,1065,3287,EtihadAirways,28,Москва-Паттайя,3окт-31окт,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0310UTP31101 ,2023-05-13 18:29:16,1065<-
86578,1122,3463,Emirates,27,Москва-Паттайя,3окт-30окт,16ч40м,19ч,https://www.aviasales.ru/search/MOW0310UTP30101 ,2023-05-13 18:29:41,1122<-1141<-1159<-
71849,931,2873,,30,Москва-Паттайя,4окт-3ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0410UTP03111 ,2023-05-13 18:30:07,931<-922<-1007<-
80608,1044,3224,,29,Москва-Паттайя,4окт-2ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0410UTP02111 ,2023-05-13 18:30:32,1044<-1061<-1077<-
73602,953,2944,,28,Москва-Паттайя,4окт-1ноя,1д1ч05м,1д3ч50м,https://www.aviasales.ru/search/MOW0410UTP01111 ,2023-05-13 18:30:58,953<-969<-983<-
70098,908,2803,,27,Москва-Паттайя,4окт-31окт,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0410UTP31101 ,2023-05-13 18:31:23,908<-969<-983<-
82360,1067,3294,,30,Москва-Паттайя,5окт-4ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0510UTP04111 ,2023-05-13 18:31:48,1067<-
76945,997,3077,EtihadAirways,29,Москва-Паттайя,5окт-3ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0510UTP03111 ,2023-05-13 18:32:13,997<-
80608,1044,3224,,28,Москва-Паттайя,5окт-2ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0510UTP02111 ,2023-05-13 18:32:39,1044<-1077<-
73602,953,2944,,27,Москва-Паттайя,5окт-1ноя,1д1ч05м,1д3ч50м,https://www.aviasales.ru/search/MOW0510UTP01111 ,2023-05-13 18:33:04,953<-969<-983<-
76945,997,3077,EtihadAirways,30,Москва-Паттайя,6окт-5ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0610UTP05111 ,2023-05-13 18:33:29,997<-1013<-1029<-
89196,1155,3567,EtihadAirways,29,Москва-Паттайя,6окт-4ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0610UTP04111 ,2023-05-13 18:33:55,1155<-
78695,1019,3147,EtihadAirways,28,Москва-Паттайя,6окт-3ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0610UTP03111 ,2023-05-13 18:34:20,1019<-1036<-1052<-
87445,1133,3497,EtihadAirways,27,Москва-Паттайя,6окт-2ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0610UTP02111 ,2023-05-13 18:34:46,1133<-1105<-1123<-
76945,997,3077,EtihadAirways,30,Москва-Паттайя,7окт-6ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0710UTP06111 ,2023-05-13 18:35:11,997<-
71849,931,2873,,29,Москва-Паттайя,7окт-5ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0710UTP05111 ,2023-05-13 18:35:39,931<-1007<-
84111,1090,3364,,28,Москва-Паттайя,7окт-4ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0710UTP04111 ,2023-05-13 18:36:04,1090<-
73602,953,2944,,27,Москва-Паттайя,7окт-3ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0710UTP03111 ,2023-05-13 18:36:29,953<-1030<-
70098,908,2803,,30,Москва-Паттайя,8окт-7ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0810UTP07111 ,2023-05-13 18:36:55,908<-945<-960<-
75353,976,3014,,29,Москва-Паттайя,8окт-6ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0810UTP06111 ,2023-05-13 18:37:20,976<-992<-1007<-
71849,931,2873,,28,Москва-Паттайя,8окт-5ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0810UTP05111 ,2023-05-13 18:37:45,931<-992<-1007<-
84111,1090,3364,,27,Москва-Паттайя,8окт-4ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0810UTP04111 ,2023-05-13 18:38:11,1090<-
78856,1021,3154,,30,Москва-Паттайя,9окт-8ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0910UTP08111 ,2023-05-13 18:38:36,1021<-1038<-1054<-
73602,953,2944,,29,Москва-Паттайя,9окт-7ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0910UTP07111 ,2023-05-13 18:39:01,953<-992<-1007<-
78856,1021,3154,,28,Москва-Паттайя,9окт-6ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0910UTP06111 ,2023-05-13 18:39:27,1021<-1054<-
75353,976,3014,,27,Москва-Паттайя,9окт-5ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW0910UTP05111 ,2023-05-13 18:39:52,976<-1038<-1054<-
80608,1044,3224,,30,Москва-Паттайя,10окт-9ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1010UTP09111 ,2023-05-13 18:40:18,1044<-922<-936<-
73602,953,2944,,29,Москва-Паттайя,10окт-8ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1010UTP08111 ,2023-05-13 18:40:43,953<-969<-983<-
68347,885,2733,,28,Москва-Паттайя,10окт-7ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1010UTP07111 ,2023-05-13 18:41:09,885<-922<-936<-
73602,953,2944,,27,Москва-Паттайя,10окт-6ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1010UTP06111 ,2023-05-13 18:41:34,953<-969<-983<-
77105,999,3084,,30,Москва-Паттайя,11окт-10ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1110UTP10111 ,2023-05-13 18:42:00,999<-992<-
82360,1067,3294,,29,Москва-Паттайя,11окт-9ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1110UTP09111 ,2023-05-13 18:42:25,1067<-922<-936<-
75353,976,3014,,28,Москва-Паттайя,11окт-8ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1110UTP08111 ,2023-05-13 18:42:50,976<-969<-983<-
70098,908,2803,,27,Москва-Паттайя,11окт-7ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1110UTP07111 ,2023-05-13 18:43:16,908<-922<-936<-
82360,1067,3294,,30,Москва-Паттайя,12окт-11ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1210UTP11111 ,2023-05-13 18:43:41,1067<-1084<-1101<-
75353,976,3014,,29,Москва-Паттайя,12окт-10ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1210UTP10111 ,2023-05-13 18:44:07,976<-1007<-
80608,1044,3224,,28,Москва-Паттайя,12окт-9ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1210UTP09111 ,2023-05-13 18:44:32,1044<-922<-936<-
73602,953,2944,,27,Москва-Паттайя,12окт-8ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1210UTP08111 ,2023-05-13 18:44:58,953<-969<-983<-
87445,1133,3497,EtihadAirways,30,Москва-Паттайя,13окт-12ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1310UTP12111 ,2023-05-13 18:45:23,1133<-
89366,1158,3574,,29,Москва-Паттайя,13окт-11ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1310UTP11111 ,2023-05-13 18:45:48,1158<-1177<-
82360,1067,3294,,28,Москва-Паттайя,13окт-10ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1310UTP10111 ,2023-05-13 18:46:14,1067<-1084<-
87615,1135,3504,,27,Москва-Паттайя,13окт-9ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1310UTP09111 ,2023-05-13 18:46:39,1135<-1015<-1293<-
83571,1083,3342,Flydubai,30,Москва-Паттайя,14окт-13ноя,14ч35м,1д11ч30м,https://www.aviasales.ru/search/MOW1410UTP13111 ,2023-05-13 18:47:05,1083<-1130<-1115<-
89592,1161,3583,,29,Москва-Паттайя,14окт-12ноя,1д21ч,23ч30м,https://www.aviasales.ru/search/MOW1410UTP12111 ,2023-05-13 18:47:30,1161<-
89592,1161,3583,,28,Москва-Паттайя,14окт-11ноя,1д21ч,23ч30м,https://www.aviasales.ru/search/MOW1410UTP11111 ,2023-05-13 18:47:56,1161<-
89366,1158,3574,,27,Москва-Паттайя,14окт-10ноя,1д1ч05м,23ч30м,https://www.aviasales.ru/search/MOW1410UTP10111 ,2023-05-13 18:48:21,1158<-
